# Log T_eff      ,      Log L
4.36589535204413171 4.77887279757851768
4.44041787385684206 4.7911070554611328
4.50464913069126549 4.75014521316044291
4.54682286033972538 4.63567381400646816
4.54005611435441381 4.64549104876397845
4.53367792299443106 4.67602093362145332
4.52854746596142199 4.71117825362252685
4.52331873536637818 4.7435159540764964
4.5172830620512876 4.77403464202751948
4.51031374837728283 4.80240396806296665
4.50205473123874977 4.82961793534617456
4.49131872443008096 4.85825079431569318
4.47807463586719123 4.88656123548156263
4.46130660753852215 4.91506906103687857
4.43972887074569478 4.94399673678532814
4.40696854289359408 4.97611129340415914
4.39163216938639334 4.98569982827506308
4.37721467216470206 4.99509902629498548
4.36634244540159866 5.00637615763505384
4.40485079845884631 5.04306178113277781
4.36990339510766823 5.06124101665271997
